CustomerID,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,Age,AgeGroup,AveMonthSpend,NCarsGroup,NChildrenAtHomeGroup,BikeBuyer
11153,Angela,James,8877 Weatherly Drive,Renton,Washington,United States,98055,847-555-0111,1976-06-23,High School,Skilled Manual,F,M,1,2,0,0,37229,21.0,<25,42,1-2,No,0
11154,Megan,Walker,6898 Holiday Hills,Woodburn,Oregon,United States,97071,918-555-0186,1976-08-21,Partial College,Skilled Manual,F,S,1,1,0,0,33375,21.0,<25,38,1-2,No,0
11155,Hunter,Robinson,8356 Mori Court,Burbank,California,United States,91502,891-555-0125,1976-01-26,Partial College,Skilled Manual,M,S,0,1,0,0,60713,21.0,<25,68,1-2,No,1
11157,Hannah,Long,1832 Preston Ct.,Tacoma,Washington,United States,98403,974-555-0177,1975-06-11,High School,Skilled Manual,F,M,1,2,0,0,45639,22.0,<25,50,1-2,No,0
11158,Jason,Wright,6771 Bundros Court,San Gabriel,California,United States,91776,694-555-0176,1975-10-08,High School,Skilled Manual,M,S,1,2,0,0,57274,22.0,<25,65,1-2,No,0
11159,Brianna,Hughes,6793 Bonifacio St.,Woodland Hills,California,United States,91364,319-555-0183,1975-09-17,High School,Skilled Manual,F,S,0,2,0,0,32033,22.0,<25,40,1-2,No,0
11160,Maurice,Tang,2886 Chaparral Court,Concord,California,United States,94519,947-555-0172,1974-01-08,Partial College,Skilled Manual,M,S,0,1,0,0,54434,23.0,<25,69,1-2,No,0
11161,Emily,Wood,1562 Black Walnut,Concord,California,United States,94519,184-555-0114,1974-04-22,Partial College,Skilled Manual,F,S,0,1,0,0,46024,23.0,<25,44,1-2,No,1
11163,Gabriel,Wang,8002 Crane Court,Spring Valley,California,United States,91977,617-555-0150,1974-12-20,Partial College,Skilled Manual,M,M,1,1,0,0,56829,23.0,<25,66,1-2,No,0
11164,Devin,Brooks,4231 Highland Dr.,Torrance,California,United States,90505,502-555-0138,1974-05-05,Partial College,Skilled Manual,M,S,0,1,0,0,48946,23.0,<25,64,1-2,No,1
11165,Jocelyn,Alexander,3376 Bank Way,Oakland,California,United States,94611,354-555-0134,1973-07-18,Partial College,Skilled Manual,F,M,0,1,0,0,89154,24.0,<25,52,1-2,No,0
11166,Ashley,Martinez,6993 Whyte Park Ave.,Olympia,Washington,United States,98501,131-555-0194,1972-04-24,Partial College,Skilled Manual,F,S,0,2,0,0,70041,25.0,25-45,46,1-2,No,1
11169,Bryce,Richardson,1841 Blackwood Drive,Coronado,California,United States,92118,178-555-0176,1968-06-22,Bachelors ,Management,M,M,1,1,4,4,116323,29.0,25-45,141,1-2,>=1,1
11170,Carol,Howard,6281 Edward Ave,Burien,Washington,United States,98168,845-555-0127,1968-02-05,Bachelors ,Management,F,M,1,1,4,4,104668,29.0,25-45,91,1-2,>=1,1
11171,Jonathan,Hill,3731 Chinquapin Ct,Woodland Hills,California,United States,91364,134-555-0196,1967-10-09,Bachelors ,Management,M,S,1,2,0,1,128776,30.0,25-45,80,1-2,No,1
11173,Sarah,Thomas,5636 Mt. Whitney Dr.,W. Linn,Oregon,United States,97068,868-555-0188,1967-09-01,Graduate Degree,Management,F,S,0,4,0,0,151318,30.0,25-45,51,>=3,No,0
11174,Nicholas,Robinson,1318 Lasalle Street,Los Angeles,California,United States,90012,949-555-0138,1967-07-13,Graduate Degree,Management,M,M,1,0,1,1,183231,30.0,25-45,109,No,>=1,1
11175,Luis,Wang,6943 Patterson Blvd.,Beverly Hills,California,United States,90210,418-555-0127,1963-03-05,Partial College,Skilled Manual,M,S,1,2,0,0,98032,34.0,25-45,70,1-2,No,1
11176,Mason,Roberts,5753 Megan Dr.,Haney,British Columbia,Canada,V2W 1W2,539-555-0162,1968-01-25,Bachelors ,Management,M,M,1,1,4,4,140875,29.0,25-45,148,1-2,>=1,1
11177,Jose,Flores,3991 Rambling Rose Drive,San Diego,California,United States,92102,157-555-0182,1942-07-04,Graduate Degree,Management,M,M,1,2,4,4,185657,55.0,>55,144,1-2,>=1,1
11179,Molly,Rodriguez,5556 Riverland Dr.,Beverly Hills,California,United States,90210,135-555-0185,1943-06-14,Graduate Degree,Management,F,M,1,3,4,4,141844,54.0,45-55,91,>=3,>=1,0
11180,April,Anand,3531 Brookview Drive,Chula Vista,California,United States,91910,702-555-0144,1943-01-02,Bachelors ,Management,F,M,1,4,3,3,145176,54.0,45-55,73,>=3,>=1,1
11181,Devin,Martin,1085 Greenbelt Way,Los Angeles,California,United States,90012,735-555-0197,1943-08-08,Graduate Degree,Management,M,M,1,2,3,3,184504,54.0,45-55,126,1-2,>=1,0
11182,Stephanie,Torres,6968 Mildred Ln.,Sedro Woolley,Washington,United States,98284,567-555-0176,1944-08-25,Bachelors ,Management,F,S,1,2,0,4,80891,53.0,45-55,39,1-2,No,0
11183,Jasmine,Lee,7502 Contuti Avenue,Santa Cruz,California,United States,95062,147-555-0199,1944-07-15,Bachelors ,Management,F,S,1,2,0,4,90366,53.0,45-55,51,1-2,No,1
11184,Meghan,Hernandez,5872 L St.,Concord,California,United States,94519,967-555-0188,1944-11-16,Bachelors ,Management,F,S,1,2,0,4,91037,53.0,45-55,42,1-2,No,0
11185,Ashley,Henderson,8834 San Jose Ave.,Metchosin,British Columbia,Canada,V9,173-555-0121,1944-10-08,Bachelors ,Management,F,S,1,2,0,4,83404,53.0,45-55,48,1-2,No,0
11186,Sarah,Price,4815 Paraiso Ct.,Palo Alto,California,United States,94303,180-555-0133,1944-05-21,Bachelors ,Management,F,S,1,2,0,4,79819,53.0,45-55,46,1-2,No,0
11187,Jennifer,Cooper,2429 Longview Road,Burien,Washington,United States,98168,857-555-0111,1944-02-22,Graduate Degree,Management,F,M,1,2,0,4,85829,53.0,45-55,49,1-2,No,0
11188,Catherine,Morris,6542 Stonewood Drive,San Gabriel,California,United States,91776,795-555-0117,1944-09-06,Graduate Degree,Management,F,M,0,2,0,4,104279,53.0,45-55,52,1-2,No,0
11189,Lawrence,Blanco,7502 Contuti Avenue,Bellingham,Washington,United States,98225,656-555-0171,1944-07-15,Graduate Degree,Management,M,S,1,2,0,4,121950,53.0,45-55,75,1-2,No,0
11190,Carson,Bryant,2995 Youngsdale Dr.,Beverly Hills,California,United States,90210,240-555-0142,1944-06-22,Bachelors ,Management,M,M,1,2,0,5,95877,53.0,45-55,77,1-2,No,0
11191,Kristi,Perez,1769 Lislin Ct,Colma,California,United States,94014,123-555-0181,1945-12-18,Bachelors ,Management,F,S,1,3,0,5,80055,52.0,45-55,47,>=3,No,0
11192,James,Brown,673 Old Mountain View Dr.,Seattle,Washington,United States,98104,725-555-0117,1945-09-13,Bachelors ,Management,M,M,1,2,0,4,112289,52.0,45-55,79,1-2,No,0
11193,Ian,Gray,5941 Gill Dr.,Woodburn,Oregon,United States,97071,596-555-0190,1945-02-13,Bachelors ,Management,M,M,1,2,0,4,111071,52.0,45-55,73,1-2,No,0
11194,Jacqueline,Price,872 Mark Twain Dr,Palo Alto,California,United States,94303,266-555-0112,1945-06-10,Bachelors ,Management,F,M,1,2,0,4,89692,52.0,45-55,51,1-2,No,0
11195,Megan,Henderson,8411 Mt. Olivet Place,Renton,Washington,United States,98055,560-555-0150,1946-02-10,Bachelors ,Management,F,M,1,3,0,5,86347,51.0,45-55,52,>=3,No,0
11196,Alfredo,Romero,2499 Greendell Pl,Beaverton,Oregon,United States,97005,342-555-0110,1946-06-07,Bachelors ,Management,M,M,1,3,0,5,96935,51.0,45-55,75,>=3,No,0
11197,Andrea,Morris,1883 Green View Court,Seattle,Washington,United States,98104,715-555-0178,1946-06-18,Bachelors ,Management,F,M,0,1,1,3,86749,51.0,45-55,57,1-2,>=1,1
11198,Brooke,Sanders,5192 Dumbarton Drive,Santa Cruz,California,United States,95062,215-555-0156,1946-11-26,Bachelors ,Management,F,S,1,1,1,4,84010,51.0,45-55,54,1-2,>=1,0
11199,Jacqueline,Bennett,8948 Chinquapin Court,Burlingame,California,United States,94010,413-555-0174,1946-11-06,Bachelors ,Management,F,M,1,1,1,4,81296,51.0,45-55,59,1-2,>=1,0
11200,Jason,Griffin,7239 Nicholas Drive,Victoria,British Columbia,Canada,V8V,232-555-0160,1947-11-22,Bachelors ,Management,M,M,1,1,1,4,101131,50.0,45-55,96,1-2,>=1,1
11201,Amanda,Foster,3984 San Francisco,Santa Monica,California,United States,90401,505-555-0159,1947-08-18,Bachelors ,Management,F,M,1,1,1,4,83256,50.0,45-55,57,1-2,>=1,0
11202,Alexia,Price,2079 Wellington Ct,Lakewood,California,United States,90712,552-555-0118,1947-08-26,Bachelors ,Management,F,M,0,2,0,5,96418,50.0,45-55,55,1-2,No,0
11203,Luis,Diaz,3682 Diablo View Road,Port Hammond,British Columbia,Canada,V6B 3P7,171-555-0126,1948-08-21,High School,Professional,M,M,1,2,1,2,55404,49.0,45-55,83,1-2,>=1,0
11204,Destiny,Rivera,6965 Appalachian Drive,Beaverton,Oregon,United States,97005,743-555-0111,1948-06-01,High School,Professional,F,M,1,2,1,2,50201,49.0,45-55,53,1-2,>=1,0
11205,Abby,Fernandez,8330 Glenside Court,Burien,Washington,United States,98168,134-555-0119,1948-07-24,High School,Professional,F,M,1,2,1,2,52116,49.0,45-55,53,1-2,>=1,0
11206,Blake,Flores,9410 Ferry St.,Lynnwood,Washington,United States,98036,975-555-0163,1948-09-24,Partial College,Professional,M,M,1,1,1,2,96883,49.0,45-55,94,1-2,>=1,0
11208,Maria,Reed,1413 Bridgeview St,Glendale,California,United States,91203,156-555-0163,1948-02-04,Bachelors ,Management,F,M,1,0,1,2,81421,49.0,45-55,54,No,>=1,1
11209,Allison,Evans,3515 Sutton Circle,Lincoln Acres,California,United States,91950,988-555-0151,1948-01-13,Bachelors ,Management,F,M,1,0,1,2,73189,49.0,45-55,57,No,>=1,1
11211,Samantha,Russell,9256 Village Oaks Dr.,Haney,British Columbia,Canada,V2W 1W2,547-555-0121,1949-10-12,High School,Professional,F,M,1,2,1,2,50320,48.0,45-55,53,1-2,>=1,1
11212,Chloe,Campbell,3562 East Ave.,Metchosin,British Columbia,Canada,V9,205-555-0169,1949-11-05,High School,Professional,F,M,1,2,1,2,48200,48.0,45-55,53,1-2,>=1,0
11213,Stephanie,Murphy,5514 Grant Street,Edmonds,Washington,United States,98020,293-555-0151,1949-05-14,Partial College,Professional,F,S,1,2,1,2,69431,48.0,45-55,51,1-2,>=1,0
11214,Charles,Miller,2719 Little Dr,Milwaukie,Oregon,United States,97222,389-555-0115,1949-11-07,Partial College,Professional,M,S,1,2,1,2,91233,48.0,45-55,84,1-2,>=1,0
11216,Jasmine,Torres,8328 San Francisco,Portland,Oregon,United States,97205,939-555-0130,1950-05-20,Partial College,Professional,F,S,1,2,1,2,79388,47.0,45-55,53,1-2,>=1,0
11217,Natalie,Adams,6592 Bent Tree Lane,Portland,Oregon,United States,97205,300-555-0150,1950-02-11,Partial College,Professional,F,S,1,2,1,2,81490,47.0,45-55,55,1-2,>=1,1
11219,Charles,Cook,6871 Bel Air Dr.,Woodburn,Oregon,United States,97071,755-555-0111,1950-12-02,High School,Professional,M,M,1,2,1,2,88557,47.0,45-55,92,1-2,>=1,0
11220,Erica,Huang,9142 All Ways Drive,Colma,California,United States,94014,618-555-0157,1950-02-23,Partial College,Professional,F,M,1,1,1,2,98934,47.0,45-55,57,1-2,>=1,0
11221,Nathan,Perry,9714 Nicholas Drive,Lakewood,California,United States,90712,271-555-0191,1950-06-10,Partial College,Professional,M,M,1,1,2,4,107014,47.0,45-55,110,1-2,>=1,0
11222,Alexandra,Rivera,4999 Corte Segunda,Santa Monica,California,United States,90401,488-555-0143,1950-08-17,Bachelors ,Management,F,M,1,1,1,3,97838,47.0,45-55,65,1-2,>=1,0
11223,Hailey,Patterson,5045 Vancouver Way,Langley,British Columbia,Canada,V3A 4R2,480-555-0126,1951-09-16,High School,Professional,F,S,1,2,1,2,93756,46.0,45-55,60,1-2,>=1,1
11224,Tiffany,Li,6404 Del Mar Ave,Burien,Washington,United States,98168,197-555-0118,1951-09-06,High School,Professional,F,S,1,2,1,2,58807,46.0,45-55,52,1-2,>=1,0
11225,Madison,Lee,5927 Seaview Avenue,Renton,Washington,United States,98055,471-555-0142,1951-02-16,Partial College,Professional,F,M,1,1,1,2,75300,46.0,45-55,53,1-2,>=1,0
11226,Sydney,Ross,5252 Santa Fe,W. Linn,Oregon,United States,97068,219-555-0146,1951-09-27,Partial College,Professional,F,M,1,1,1,2,69781,46.0,45-55,59,1-2,>=1,0
11227,Marshall,Chavez,9022 Estudillo Street,Colma,California,United States,94014,712-555-0116,1951-08-12,Partial College,Professional,M,S,1,2,1,2,107126,46.0,45-55,92,1-2,>=1,1
11228,Ashley,Jones,7681 Willow Pass Road,El Cajon,California,United States,92020,996-555-0169,1951-04-19,Partial College,Professional,F,M,1,2,1,2,83120,46.0,45-55,63,1-2,>=1,1
11229,Adrian,Stewart,6898 Shaw Rd.,Redwood City,California,United States,94063,812-555-0122,1951-12-03,Partial College,Professional,M,S,1,1,2,4,79403,46.0,45-55,96,1-2,>=1,0
11230,Amber,Turner,6345 Ridge Circle,Santa Monica,California,United States,90401,155-555-0131,1951-04-03,Partial College,Professional,F,M,0,2,2,4,82373,46.0,45-55,68,1-2,>=1,0
11231,Dennis,Zhang,3951 Calle Verde Drive,Bremerton,Washington,United States,98312,710-555-0134,1952-11-14,High School,Professional,M,M,1,2,1,2,82678,45.0,45-55,89,1-2,>=1,0
11232,Hailey,Bryant,2828 Rogers Ave.,Everett,Washington,United States,98201,156-555-0195,1952-09-27,High School,Professional,F,M,0,2,1,3,89815,45.0,45-55,58,1-2,>=1,1
11233,Todd,Li,5897 Scottsdale Rd.,Berkeley,California,United States,94704,680-555-0147,1952-09-09,Partial College,Professional,M,M,1,2,2,4,95975,45.0,45-55,108,1-2,>=1,0
11234,Anna,Griffin,7221 Peachwillow Street,Long Beach,California,United States,90802,965-555-0146,1952-11-19,Partial College,Professional,F,S,1,2,2,4,81567,45.0,45-55,58,1-2,>=1,1
11235,Angel,Stewart,2585 La Salle Ct.,Ballard,Washington,United States,98107,540-555-0122,1952-02-08,Partial College,Professional,M,M,1,2,2,4,97258,45.0,45-55,109,1-2,>=1,0
11236,Jeremy,Butler,8811 The Trees Dr.,Bellingham,Washington,United States,98225,980-555-0117,1952-03-05,Partial College,Professional,M,S,1,2,2,5,104005,45.0,45-55,107,1-2,>=1,1
11237,Clarence,Anand,Welt Platz 6,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0191,1958-09-23,Bachelors ,Management,M,S,0,4,3,3,164291,39.0,25-45,126,>=3,>=1,1
11238,Mayra,Prasad,1119 Elderwood Dr.,Birmingham,England,United Kingdom,B29 6SL,1 (11) 500 555-0116,1958-08-10,Bachelors ,Management,F,S,0,4,3,3,138418,39.0,25-45,80,>=3,>=1,1
11239,Latoya,Goel,8154 Pheasant Circle,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0149,1958-10-06,Partial College,Professional,F,M,0,2,4,4,123475,39.0,25-45,98,1-2,>=1,0
11240,Anne,Hernandez,76 Woodcrest Dr.,Watford,England,United Kingdom,WA3,1 (11) 500 555-0119,1958-12-11,Partial College,Professional,F,M,1,4,3,3,136555,39.0,25-45,88,>=3,>=1,1
11241,Lisa,Cai,"102, rue de Berri",Les Ulis,Essonne,France,91940,1 (11) 500 555-0125,1957-10-11,Partial College,Professional,F,S,1,4,3,3,114730,40.0,25-45,80,>=3,>=1,1
11242,Larry,Munoz,Midi-Couleurs,Versailles,Yveline,France,78000,1 (11) 500 555-0193,1957-11-11,Partial College,Professional,M,M,1,3,4,4,160265,40.0,25-45,153,>=3,>=1,1
11243,Robin,Alvarez,4086 Emmons Canyon Lane,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0198,1957-10-09,Partial College,Professional,F,M,1,3,3,3,131035,40.0,25-45,89,>=3,>=1,0
11244,Alexis,Coleman,7140 Camelback Road,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0115,1957-11-26,Bachelors ,Management,F,S,0,3,3,3,139552,40.0,25-45,81,>=3,>=1,1
11245,Ricky,Vazquez,Roßstr 9928,Hamburg,Hessen,Germany,22001,1 (11) 500 555-0147,1956-10-27,High School,Professional,M,M,0,4,4,4,154573,41.0,25-45,147,>=3,>=1,1
11246,Latasha,Rubio,Alderstr 7690,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0178,1956-10-09,High School,Professional,F,M,0,4,4,4,136970,41.0,25-45,99,>=3,>=1,0
11248,Tristan,Alexander,"88, avenue des Champs-Elysées",Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0124,1955-03-26,Partial College,Professional,M,M,1,4,4,4,165394,42.0,25-45,157,>=3,>=1,1
11249,Cindy,Patel,Essener Straße 123,Sulzbach Taunus,Saarland,Germany,66272,1 (11) 500 555-0149,1955-07-13,Partial College,Professional,F,M,1,3,4,4,128534,42.0,25-45,94,>=3,>=1,1
11250,Shannon,Liu,4185 Keywood Ct.,Woolston,England,United Kingdom,WA1 4SY,1 (11) 500 555-0119,1955-03-12,High School,Professional,F,M,1,2,4,4,140179,42.0,25-45,98,1-2,>=1,0
11251,Xavier,Long,9245 Dantley Way,Haney,British Columbia,Canada,V2W 1W2,243-555-0114,1932-07-04,High School,Professional,M,S,0,2,0,4,50003,65.0,>55,55,1-2,No,0
11252,Nicholas,Thompson,504 O St.,Lemon Grove,California,United States,91945,377-555-0147,1932-06-07,Graduate Degree,Management,M,S,1,1,0,3,139004,65.0,>55,71,1-2,No,0
11253,José,Hernandez,5703 Donald Dr.,Victoria,British Columbia,Canada,V8V,712-555-0130,1933-02-28,Graduate Degree,Management,M,M,1,2,0,2,127974,64.0,>55,72,1-2,No,0
11254,Johnathan,Vance,9430 Versailles Pl,Burien,Washington,United States,98168,494-555-0166,1933-03-03,Graduate Degree,Management,M,M,1,2,0,4,101550,64.0,>55,71,1-2,No,0
11256,Katelyn,Hernandez,7496 Deerfield Dr.,Lynnwood,Washington,United States,98036,249-555-0116,1933-09-20,Graduate Degree,Management,F,M,1,2,0,4,88902,64.0,>55,44,1-2,No,0
11257,Jacqueline,Powell,4076 Northwood Dr,Newport Beach,California,United States,92625,796-555-0111,1933-01-06,Graduate Degree,Management,F,S,1,4,2,2,146565,64.0,>55,59,>=3,>=1,0
11259,Victoria,Stewart,3623 Barquentine Court,Salem,Oregon,United States,97301,230-555-0139,1965-03-27,Partial College,Professional,F,M,1,4,1,4,96421,32.0,25-45,65,>=3,>=1,0
11260,Katelyn,Kelly,7085 Solano Drive,Burlingame,California,United States,94010,507-555-0132,1965-04-12,Bachelors ,Management,F,M,1,3,2,2,127739,32.0,25-45,80,>=3,>=1,1
11261,Stephanie,Collins,2868 Central Avenue,San Diego,California,United States,92102,209-555-0173,1965-04-24,Graduate Degree,Management,F,M,1,1,2,2,154474,32.0,25-45,79,1-2,>=1,0
11262,Jennifer,Simmons,7959 Mt. Wilson Way,Port Hammond,British Columbia,Canada,V6B 3P7,148-555-0115,1964-05-04,Bachelors ,Management,F,M,1,0,3,4,97283,33.0,25-45,89,No,>=1,0
11263,Trinity,Richardson,3063 Blue Jay Drive,Burien,Washington,United States,98168,111-555-0116,1964-09-11,Partial College,Professional,F,M,1,3,5,5,104042,33.0,25-45,99,>=3,>=1,0
11264,Eduardo,Martin,5137 Pheasant Court,Issaquah,Washington,United States,98027,342-555-0195,1964-06-17,Partial College,Professional,M,S,0,3,5,5,122978,33.0,25-45,154,>=3,>=1,1
11265,Elizabeth,Jones,2253 Firestone Dr.,Kirkland,Washington,United States,98033,941-555-0110,1964-07-13,Partial College,Professional,F,M,1,3,5,5,91607,33.0,25-45,98,>=3,>=1,1
11266,Taylor,Howard,7396 Stratton Circle,Port Orchard,Washington,United States,98366,162-555-0131,1964-05-05,Partial College,Professional,F,S,0,1,0,0,98748,33.0,25-45,51,1-2,No,0
11267,David,Diaz,2075 Browse Ct,Burlingame,California,United States,94010,613-555-0119,1964-10-02,Partial College,Professional,M,S,1,4,2,4,169568,33.0,25-45,115,>=3,>=1,1
11268,Katelyn,Carter,3050 Monte Cresta Avenue,Coronado,California,United States,92118,103-555-0195,1964-05-03,Graduate Degree,Management,F,M,1,2,2,2,145275,33.0,25-45,80,1-2,>=1,0
11269,Ryan,Foster,5376 Sahara Drive,Daly City,California,United States,94015,961-555-0133,1964-10-13,Graduate Degree,Management,M,M,1,2,2,2,173834,33.0,25-45,119,1-2,>=1,1
11270,Robert,Lee,5461 Camino Verde Ct.,Lakewood,California,United States,90712,447-555-0174,1964-05-04,Graduate Degree,Management,M,M,1,3,2,2,180861,33.0,25-45,119,>=3,>=1,1
11271,Danielle,Reed,6683 Carrick Ct,San Francisco,California,United States,94109,136-555-0114,1964-06-05,Bachelors ,Management,F,S,0,4,0,2,141306,33.0,25-45,53,>=3,No,1
11272,Lauren,Martinez,4357 Tosca Way,Beverly Hills,California,United States,90210,977-555-0117,1956-11-10,Partial College,Professional,F,S,1,0,3,4,72083,41.0,25-45,73,No,>=1,1
11273,Nathan,Lal,7064 Cypress Ave,La Jolla,California,United States,92806,147-555-0121,1956-10-01,Partial College,Professional,M,M,1,0,1,2,116585,41.0,25-45,105,No,>=1,0
11274,Kyle,Foster,5617 Landing Dr,Bellingham,Washington,United States,98225,846-555-0126,1934-04-12,Graduate Degree,Management,M,M,1,2,0,2,75549,63.0,>55,61,1-2,No,0
11275,Jenny,Rai,1440 Willow Pass Dr.,Colma,California,United States,94014,780-555-0119,1934-01-18,Graduate Degree,Management,F,M,1,2,0,4,112925,63.0,>55,48,1-2,No,0
11276,Nancy,Chapman,1480 Shoenic,Cliffside,British Columbia,Canada,V8Y 1L1,909-555-0129,1963-09-19,Partial College,Professional,F,M,1,2,3,4,102901,34.0,25-45,86,1-2,>=1,1
11277,Charles,Jackson,3400 Folson Drive,Royal Oak,British Columbia,Canada,V8X,194-555-0175,1963-06-10,Partial College,Professional,M,M,1,2,3,4,125463,34.0,25-45,134,1-2,>=1,1
11279,Amanda,Cook,9187 Vista Del Sol,Everett,Washington,United States,98201,252-555-0177,1963-09-12,Partial College,Professional,F,M,1,1,0,0,86138,34.0,25-45,52,1-2,No,0
11280,Robert,Collins,5271 Sierra Road,Lynnwood,Washington,United States,98036,966-555-0171,1963-08-21,Partial College,Professional,M,M,1,1,0,0,125485,34.0,25-45,92,1-2,No,1
11281,Megan,Barnes,40 Ellis St.,Burbank,California,United States,91502,807-555-0156,1963-10-10,Bachelors ,Management,F,S,1,4,2,4,127801,34.0,25-45,74,>=3,>=1,1
11282,Christian,Thomas,5205 Coralie Drive,Burien,Washington,United States,98168,692-555-0172,1962-01-16,Partial College,Professional,M,M,1,4,4,5,105527,35.0,25-45,146,>=3,>=1,1
11283,Arturo,Lal,4593 Mendouno Dr.,Berkeley,California,United States,94704,638-555-0164,1962-10-26,Bachelors ,Management,M,M,1,2,3,3,155993,35.0,25-45,136,1-2,>=1,1
11286,Hunter,Griffin,4079 Redbird Lane,Torrance,California,United States,90505,410-555-0148,1962-03-03,Graduate Degree,Management,M,M,1,4,0,0,169863,35.0,25-45,93,>=3,No,0
11287,Henry,Garcia,3268 Hazelwood Lane,Cliffside,British Columbia,Canada,V8Y 1L1,282-555-0185,1961-01-16,Partial College,Professional,M,M,0,3,4,5,97392,36.0,25-45,140,>=3,>=1,1
11289,Maria,Carter,8603 Elmhurst Lane,Downey,California,United States,90241,239-555-0158,1961-03-07,Bachelors ,Management,F,M,1,1,3,3,123794,36.0,25-45,85,1-2,>=1,1
11290,Katelyn,Sanchez,8869 Climbing Vine Court,Lakewood,California,United States,90712,395-555-0150,1961-08-18,Bachelors ,Management,F,M,1,3,3,3,145642,36.0,25-45,88,>=3,>=1,1
11291,Jenna,Wright,232 Pinnacle Drive,Lemon Grove,California,United States,91945,118-555-0191,1961-05-05,Bachelors ,Management,F,M,1,3,3,3,130738,36.0,25-45,89,>=3,>=1,0
11292,Seth,Phillips,4361 Loftus Road,San Gabriel,California,United States,91776,980-555-0196,1961-11-05,Partial College,Professional,M,S,0,3,2,2,150167,36.0,25-45,112,>=3,>=1,1
11293,Luke,Long,3177 Dover Way,Port Orchard,Washington,United States,98366,786-555-0117,1955-05-27,High School,Professional,M,S,0,2,0,2,96447,42.0,25-45,71,1-2,No,1
11294,Dalton,Clark,4381 Amazonas,Issaquah,Washington,United States,98027,388-555-0195,1955-09-03,High School,Professional,M,M,0,2,0,2,92889,42.0,25-45,84,1-2,No,0
11295,Taylor,Lewis,8827 Ward Court,Concord,California,United States,94519,291-555-0174,1954-05-16,Partial High School,Skilled Manual,F,S,1,2,0,2,89097,43.0,25-45,47,1-2,No,1
11296,Haley,Richardson,6203 Laurel Drive,Everett,Washington,United States,98201,620-555-0129,1935-10-07,Graduate Degree,Management,F,S,1,2,0,2,82760,62.0,>55,47,1-2,No,0
11297,Noah,Coleman,5562 Galindo Street,Burbank,California,United States,91502,847-555-0167,1935-02-02,Graduate Degree,Management,M,S,1,2,0,4,109129,62.0,>55,68,1-2,No,0
